Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP.Syn.Abst.887	8246	0.999	212.601	2.578%	31.441	3.258%	0.0008	0.998
SP.Syn.Abst.888	15190	1.0	26.523	0.175%	3.241	0.184%	0.0	1.0
SP.Syn.Abst.889	6670	1.0	125.298	1.879%	18.467	2.379%	0.0004	0.999
SP.Syn.Abst.890	7415	0.999	236.683	3.192%	34.456	3.971%	0.00119	0.997
SP.Syn.Abst.891	15978	1.0	169.896	1.063%	24.685	1.332%	0.00016	1.0
SP.Syn.Abst.892	6726	1.0	94.266	1.402%	13.368	1.707%	0.00023	0.999
SP.Syn.Abst.893	9808	0.997	582.118	5.935%	85.831	7.375%	0.00455	0.99
SP.Syn.Abst.894	4291	0.999	116.341	2.711%	16.682	3.336%	0.00089	0.998
SP.Syn.Abst.895	6018	1.0	56.514	0.939%	7.662	1.095%	8e-05	1.0
SP.Syn.Abst.896	13365	1.0	329.946	2.469%	49.162	3.15%	0.00076	0.998
SP.Syn.Abst.897	16782	1.0	292.659	1.744%	42.972	2.206%	0.00045	0.999
SP.Syn.Abst.898	2576	0.985	363.454	14.109%	53.573	17.152%	0.01722	0.949
SP.Syn.Abst.899	8867	0.999	359.427	4.054%	53.564	5.135%	0.00211	0.995
SP.Syn.Abst.900	6493	1.0	69.874	1.076%	9.75	1.296%	0.00015	1.0
SP.Syn.Abst.901	6372	0.997	375.908	5.899%	55.204	7.359%	0.00339	0.989
SP.Syn.Abst.902	7009	0.999	256.722	3.663%	37.598	4.576%	0.00167	0.996
SP.Syn.Abst.903	8650	0.998	480.209	5.552%	70.814	7.084%	0.00339	0.989
SP.Syn.Abst.904	9760	0.999	299.346	3.067%	43.968	3.809%	0.00094	0.997
SP.Syn.Abst.905	6278	1.0	80.207	1.278%	11.01	1.506%	0.00017	1.0
SP.Syn.Abst.906	16433	0.998	788.605	4.799%	115.986	5.988%	0.00281	0.993
SP.Syn.Abst.907	6425	0.999	183.767	2.86%	26.879	3.583%	0.00084	0.997
SP.Syn.Abst.908	11215	1.0	195.052	1.739%	28.988	2.196%	0.00031	0.999
SP.Syn.Abst.909	11852	0.999	313.185	2.642%	46.25	3.359%	0.00105	0.998
SP.Syn.Abst.910	7894	1.0	23.772	0.301%	2.856	0.306%	1e-05	1.0
SP.Syn.Abst.911	5355	0.999	218.5	4.08%	31.925	5.035%	0.00195	0.995
SP.Syn.Abst.912	21877	0.997	1342.057	6.135%	197.571	7.822%	0.00432	0.986
SP.Syn.Abst.913	9860	0.999	291.471	2.956%	43.315	3.629%	0.00085	0.998
SP.Syn.Abst.914	8411	1.0	213.693	2.541%	30.94	3.155%	0.0008	0.998
SP.Syn.Abst.915	10539	0.999	384.921	3.652%	56.864	4.528%	0.00149	0.996
SP.Syn.Abst.916	14126	0.999	399.815	2.83%	59.118	3.599%	0.0011	0.997
SP.Syn.Abst.917	6560	1.0	143.653	2.19%	21.134	2.721%	0.00048	0.999
SP.Syn.Abst.918	8619	1.0	118.046	1.37%	17.105	1.711%	0.00021	0.999
SP.Syn.Abst.919	10209	1.0	60.819	0.596%	8.412	0.694%	3e-05	1.0
SP.Syn.Abst.920	5939	0.999	180.652	3.042%	26.481	3.836%	0.00139	0.997
SP.Syn.Abst.921	11562	1.0	73.867	0.639%	10.472	0.781%	6e-05	1.0
SP.Syn.Abst.922	9469	0.999	257.708	2.722%	37.579	3.422%	0.00081	0.997
SP.Syn.Abst.923	9262	0.996	690.781	7.458%	101.765	9.491%	0.00586	0.98
SP.Syn.Abst.924	6854	0.999	233.541	3.407%	34.318	4.102%	0.0012	0.997
SP.Syn.Abst.925	7428	0.999	230.994	3.11%	33.122	3.81%	0.00112	0.997
SP.Syn.Abst.926	12871	0.998	588.448	4.572%	86.855	5.764%	0.00279	0.993
SP.Syn.Abst.927	17599	0.999	642.356	3.65%	94.139	4.575%	0.00167	0.996
SP.Syn.Abst.928	20891	1.0	344.882	1.651%	51.216	2.112%	0.0004	0.999
SP.Syn.Abst.929	5241	0.999	138.497	2.643%	19.707	3.227%	0.00071	0.998
SP.Syn.Abst.930	20420	1.0	143.025	0.7%	20.388	0.833%	5e-05	1.0
SP.Syn.Abst.931	6454	0.996	436.559	6.764%	64.306	8.57%	0.00473	0.984
SP.Syn.Abst.932	11904	0.999	315.878	2.654%	45.851	3.306%	0.00087	0.998
SP.Syn.Abst.933	10212	1.0	178.713	1.75%	25.987	2.192%	0.00039	0.999
SP.Syn.Abst.934	13034	0.998	736.686	5.652%	108.278	6.959%	0.00381	0.991
SP.Syn.Abst.935	5815	0.999	185.469	3.189%	27.131	4.033%	0.00117	0.996
SP.Syn.Abst.936	18834	1.0	222.144	1.179%	32.705	1.497%	0.0002	1.0
SP.Syn.Abst.937	7159	1.0	128.852	1.8%	18.635	2.237%	0.00041	0.999
SP.Syn.Abst.938	7384	1.0	52.82	0.715%	7.317	0.852%	6e-05	1.0
SP.Syn.Abst.939	6645	1.0	29.094	0.438%	3.636	0.47%	2e-05	1.0
SP.Syn.Abst.940	10085	1.0	98.547	0.977%	13.94	1.19%	0.00011	1.0
SP.Syn.Abst.941	10542	1.0	134.488	1.276%	19.808	1.624%	0.00022	0.999
SP.Syn.Abst.942	4442	1.0	46.92	1.056%	6.253	1.161%	0.00012	1.0
SP.Syn.Abst.943	7864	1.0	138.577	1.762%	19.42	2.136%	0.00034	0.999
SP.Syn.Abst.944	8445	1.0	132.428	1.568%	18.948	1.924%	0.00027	0.999
SP.Syn.Abst.945	6652	1.0	43.059	0.647%	5.59	0.716%	4e-05	1.0
SP.Syn.Abst.946	5313	1.0	103.746	1.953%	15.014	2.423%	0.00038	0.999
SP.Syn.Abst.947	3866	0.998	211.714	5.476%	30.813	6.824%	0.00301	0.99
SP.Syn.Abst.948	15842	0.999	449.625	2.838%	65.703	3.577%	0.00107	0.997
SP.Syn.Abst.949	5014	0.998	283.739	5.659%	41.576	6.86%	0.00301	0.992
SP.Syn.Abst.950	5742	0.999	163.574	2.849%	23.572	3.446%	0.00087	0.998
SP.Syn.Abst.951	8563	1.0	30.38	0.355%	4.063	0.401%	1e-05	1.0
SP.Syn.Abst.952	10674	1.0	68.112	0.638%	9.57	0.774%	5e-05	1.0
SP.Syn.Abst.953	10715	1.0	265.702	2.48%	39.021	3.146%	0.0008	0.998
SP.Syn.Abst.954	7538	0.999	285.389	3.786%	41.657	4.743%	0.00203	0.995
SP.Syn.Abst.955	8236	0.999	277.88	3.374%	40.84	4.219%	0.00132	0.996
SP.Syn.Abst.956	11810	1.0	217.905	1.845%	32.355	2.359%	0.00039	0.999
SP.Syn.Abst.957	11708	1.0	26.725	0.228%	3.261	0.236%	1e-05	1.0
SP.Syn.Abst.958	5774	0.999	232.042	4.019%	33.632	5.039%	0.00186	0.994
SP.Syn.Abst.959	10186	0.999	278.085	2.73%	41.219	3.499%	0.00086	0.997
SP.Syn.Abst.960	4611	1.0	24.923	0.541%	3.07	0.574%	3e-05	1.0
SP.Syn.Abst.961	18137	1.0	28.376	0.156%	3.667	0.175%	0.0	1.0
SP.Syn.Abst.962	7252	0.999	247.146	3.408%	36.542	4.13%	0.00119	0.997
SP.Syn.Abst.963	14044	0.998	639.684	4.555%	93.421	5.756%	0.00253	0.993
SP.Syn.Abst.964	17310	0.999	505.524	2.92%	74.844	3.644%	0.00094	0.998
SP.Syn.Abst.965	15626	0.999	501.126	3.207%	73.955	4.052%	0.00131	0.997
SP.Syn.Abst.966	8898	1.0	124.716	1.402%	18.252	1.766%	0.00033	0.999
SP.Syn.Abst.967	12549	0.998	628.988	5.012%	92.483	6.223%	0.00299	0.993
SP.Syn.Abst.968	6713	0.999	214.735	3.199%	31.118	3.979%	0.00105	0.997
SP.Syn.Abst.969	10907	1.0	62.171	0.57%	8.784	0.69%	4e-05	1.0
SP.Syn.Abst.970	8628	0.993	809.722	9.385%	119.437	11.757%	0.00838	0.973
SP.Syn.Abst.971	16045	1.0	104.894	0.654%	15.038	0.804%	5e-05	1.0
SP.Syn.Abst.972	3438	0.999	92.574	2.693%	13.431	3.226%	0.00068	0.998
SP.Syn.Abst.973	12551	1.0	172.186	1.372%	25.326	1.724%	0.0002	0.999
SP.Syn.Abst.974	6326	1.0	27.276	0.431%	3.238	0.441%	2e-05	1.0
SP.Syn.Abst.975	5179	1.0	123.236	2.38%	17.847	2.97%	0.00065	0.998
SP.Syn.Abst.976	11626	0.999	503.575	4.331%	74.056	5.381%	0.00184	0.994
SP.Syn.Abst.977	9899	1.0	238.095	2.405%	34.539	3.004%	0.00077	0.998
SP.Syn.Abst.978	8466	0.999	283.824	3.353%	42.443	4.325%	0.00129	0.996
SP.Syn.Abst.979	16286	1.0	344.806	2.117%	50.756	2.634%	0.00048	0.999
SP.Syn.Abst.980	10226	1.0	135.586	1.326%	19.446	1.64%	0.00022	0.999
SP.Syn.Abst.981	8257	0.999	350.675	4.247%	51.746	5.391%	0.00195	0.994
SP.Syn.Abst.982	9551	1.0	21.272	0.223%	2.616	0.236%	1e-05	1.0
SP.Syn.Abst.983	12943	1.0	157.143	1.214%	23.169	1.543%	0.00022	0.999
SP.Syn.Abst.984	8880	1.0	120.063	1.352%	17.368	1.689%	0.00023	0.999
SP.Syn.Abst.985	13976	0.999	423.364	3.029%	62.493	3.84%	0.00123	0.997
SP.Syn.Abst.986	8845	0.999	241.996	2.736%	35.429	3.398%	0.00086	0.998
SP.Syn.Abst.987	13912	1.0	300.456	2.16%	43.913	2.712%	0.00058	0.998
SP.Syn.Abst.988	9727	1.0	162.704	1.673%	23.57	2.094%	0.00033	0.999
SP.Syn.Abst.989	4195	1.0	85.416	2.036%	12.206	2.49%	0.00068	0.999
SP.Syn.Abst.990	12899	1.0	60.578	0.47%	8.265	0.553%	3e-05	1.0
SP.Syn.Abst.991	9193	1.0	148.756	1.618%	21.637	2.021%	0.00029	0.999
SP.Syn.Abst.992	5192	1.0	89.714	1.728%	12.255	2.036%	0.00031	0.999
SP.Syn.Abst.993	8479	1.0	113.56	1.339%	16.551	1.657%	0.00019	0.999
SP.Syn.Abst.994	10697	1.0	93.893	0.878%	13.726	1.102%	9e-05	1.0
SP.Syn.Abst.995	7515	1.0	163.924	2.181%	23.559	2.687%	0.00059	0.999
SP.Syn.Abst.996	11973	1.0	293.888	2.455%	43.261	3.091%	0.00073	0.998
SP.Syn.Abst.997	7315	0.999	188.103	2.571%	27.283	3.213%	0.00074	0.998
SP.Syn.Abst.998	7114	1.0	78.94	1.11%	10.892	1.303%	0.00013	1.0
SP.Syn.Abst.999	7454	0.991	779.479	10.457%	115.277	13.274%	0.01085	0.962
SP.Syn.Abst.1000	10337	1.0	29.301	0.283%	3.748	0.312%	1e-05	1.0
